freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-102,31,71,389,14,6,53
5180,-102,33,71,389,13,8,54
5180,-102,26,71,389,9,4,52
5180,-102,37,71,389,10,6,53
5180,-102,27,71,389,11,7,53
5180,-102,30,71,389,12,7,53
5180,-102,31,71,389,11,6,53
5180,-102,35,71,389,12,6,53
5180,-102,39,71,389,11,7,54
5180,-102,32,71,389,11,6,54
5180,-102,29,71,389,10,5,51
5180,-102,35,71,389,9,6,53
5180,-102,31,71,389,11,6,54
5180,-102,33,71,389,14,7,54
5180,-102,25,71,389,10,5,52
5180,-102,34,71,389,11,6,53
5180,-102,30,71,389,9,6,52
5180,-102,29,71,389,10,6,53
5180,-102,34,71,389,11,8,54
5180,-102,33,71,389,12,6,52
5180,-102,33,71,389,12,5,53
5180,-102,32,71,389,12,6,53
5180,-102,30,71,389,11,5,53
5180,-102,32,71,389,11,5,52
5180,-102,40,71,389,11,5,53
5180,-102,26,71,389,10,5,52
5180,-102,39,71,389,12,5,54
5180,-102,29,71,389,13,6,51
5180,-102,31,71,389,9,9,53
5180,-102,34,71,389,13,6,54
5180,-102,29,71,389,13,5,52
5180,-102,40,71,389,10,6,52
